side,price,quantity
sell,0.0001333,2.0
sell,0.00013925,2.0
sell,0.00013986,2.0
sell,0.00013992,2.0
sell,0.0001421,2.0
sell,0.0001432,2.0
sell,0.0001441,2.0
sell,0.0001445,2.0
sell,0.00014593,2.0
sell,0.0001468,2.0
sell,0.0001472,2.0
sell,0.00014747,2.0
sell,0.0001479,2.0
sell,0.0001483,2.0
sell,0.0001484,2.0
sell,0.00014931,2.0
sell,0.0001501,2.0
sell,0.0001502,2.0
sell,0.0001503,2.0
sell,0.00015031,2.0
sell,0.00015357,2.0
sell,0.0001559,2.0
sell,0.0001564,2.0
sell,0.0001568,2.0
sell,0.00015697,2.0
sell,0.00016552,2.0
sell,0.00017435,2.0
sell,0.00017523,2.0
sell,0.00020165,2.0
sell,0.00020426,2.0
sell,0.00020499,2.0
sell,0.00020533,2.0
sell,0.00020603,2.0
sell,0.00020824,2.0
sell,0.00021029,2.0
sell,0.00021114,2.0
sell,0.0002118,2.0
sell,0.00021378,2.0
sell,0.00021405,2.0
sell,0.00021499,2.0
sell,0.00021695,2.0
sell,0.000217,2.0
sell,0.00021986,2.0
sell,0.00022277,2.0
sell,0.00022499,2.0
sell,0.00022567,2.0
sell,0.00022858,2.0
sell,0.00023097,2.0
sell,0.00023148,2.0
sell,0.00023439,2.0
sell,0.00023499,2.0
sell,0.00023729,2.0
sell,0.0002402,2.0
sell,0.0002431,2.0
sell,0.00024351,2.0
sell,0.00024499,2.0
sell,0.00024601,2.0
sell,0.00024891,2.0
sell,0.00025182,2.0
sell,0.00025472,2.0
sell,0.00025499,2.0
sell,0.00025534,2.0
sell,0.00025763,2.0
sell,0.00026054,2.0
sell,0.00026344,2.0
sell,0.00026635,2.0
sell,0.00026925,2.0
sell,0.00027216,2.0
sell,0.00027266,2.0
sell,0.00027314,2.0
sell,0.00027506,2.0
sell,0.00027797,2.0
sell,0.00028087,2.0
sell,0.00028378,2.0
sell,0.00028668,2.0
sell,0.00028959,2.0
sell,0.0002925,2.0
sell,0.0002954,2.0
sell,0.00029831,2.0
sell,0.00030121,2.0
sell,0.00030233,2.0
sell,0.00030412,2.0
sell,0.00030702,2.0
sell,0.00030993,2.0
sell,0.00031283,2.0
sell,0.00031574,2.0
sell,0.00031864,2.0
sell,0.00032155,2.0
sell,0.00032736,2.0
sell,0.00033027,2.0
sell,0.0003303,2.0
sell,0.00033317,2.0
sell,0.00033608,2.0
sell,0.00033862,2.0
sell,0.00033898,2.0
sell,0.00034189,2.0
sell,0.00034479,2.0
sell,0.0003506,2.0
sell,0.00035351,2.0
sell,0.00035416,2.0
sell,0.00035641,2.0
sell,0.00035932,2.0
sell,0.00036222,2.0
sell,0.00036513,2.0
sell,0.00036804,2.0
sell,0.00037094,2.0
sell,0.00037385,2.0
sell,0.00037675,2.0
sell,0.00037966,2.0
sell,0.00038256,2.0
sell,0.00038547,2.0
sell,0.00038837,2.0
sell,0.00039128,2.0
sell,0.00039418,2.0
sell,0.00039709,2.0
sell,0.00046481,2.0
sell,0.00051,2.0
sell,0.00057546,2.0
sell,0.0006861,2.0
sell,0.00079675,2.0
sell,0.0009074,2.0
sell,0.00101805,2.0
sell,0.0011287,2.0
sell,0.0024,2.0
sell,0.0027266,2.0
sell,0.027266,2.0
sell,0.035164,2.0
sell,0.075,2.0
sell,0.08,2.0
sell,0.089,2.0
sell,0.125,2.0
sell,0.25,2.0
sell,0.27266,2.0
sell,0.35164,2.0
sell,0.6,2.0
sell,10500.0,2.0
sell,11.99999999,2.0
sell,3.5164,2.0
sell,48.88799999,2.0
sell,7.5164,2.0
sell,75.164,2.0
sell,9.261e-05,2.0
sell,9.315e-05,2.0
sell,9.328e-05,2.0
sell,9.329e-05,2.0
sell,9.332e-05,2.0
sell,9.516e-05,2.0
sell,9.678e-05,2.0
sell,9.812e-05,2.0
sell,9.951e-05,2.0
sell,9.99e-05,2.0
sell,0.00010051,3.0
sell,0.0001006,3.0
sell,0.00010091,3.0
sell,0.00010378,3.0
sell,0.00011277,3.0
sell,0.0001267,3.0
sell,0.00012977,3.0
sell,0.00013769,3.0
sell,0.00013921,3.0
