side,price,quantity
sell,0.00012345,500.0
sell,0.00012845,500.0
sell,0.00013045,500.0
sell,0.00013345,500.0
sell,0.00014833,500.0
sell,0.000199,500.0
sell,0.000399,500.0
sell,0.0004699,500.0
sell,0.0005696,500.0
sell,0.00069669,500.0
sell,0.0007589,500.0
sell,0.00085859,500.0
sell,0.0008989,500.0
sell,0.0009895,500.0
sell,0.0002164,500.301623
sell,0.0001795,504.654097
sell,0.0003164,517.0
sell,0.0001125,540.0
sell,0.00015099,541.243475
sell,0.00065249,560.368278
sell,0.00042,597.269529
sell,0.00010951,600.0
sell,0.00014016,600.0
sell,0.000123,615.008808
sell,0.000169,619.0
sell,0.00012999,619.420605
sell,0.0001153,645.359384
sell,0.0001244,658.840999
sell,0.00031,659.714957
sell,0.000171,668.664951
sell,0.0001501,705.0
sell,0.00012778,706.927757
sell,0.0001254,741.194708
sell,9.308e-05,749.124697
sell,0.0001113,750.0
sell,0.0002201,753.73459
sell,0.00025399,775.9
sell,0.000186,778.549339
sell,0.0001112,821.501744
sell,0.000117,833.5
sell,0.000144,864.226867
sell,0.0001152,872.309511
sell,0.0001156,884.201594
sell,0.0001133,885.301454
sell,0.00017987,905.273689
sell,0.00099999,914.913936
sell,0.0001261,946.806769
sell,0.000102,976.247905
sell,0.0001367,996.314046
sell,0.0001195,1000.0
sell,0.0001204,1000.0
sell,0.00049,1000.0
sell,0.00060249,1000.0
sell,0.0008,1000.0
sell,0.000172,1040.0
sell,0.000145,1090.0
sell,0.000113,1100.0
sell,0.000499,1115.0
sell,0.0001458,1116.0
sell,0.0001143,1172.269197
sell,0.000119,1276.235385
sell,0.00019,1278.644614
sell,0.0001034,1284.560982
sell,9.561e-05,1366.225524
sell,9.711e-05,1366.925531
sell,0.000129,1386.606997
sell,9.28e-05,1400.0
sell,0.0001155,1400.439469
sell,0.00016,1476.153872
sell,0.00028,1547.0
sell,0.0009,1556.167575
sell,0.0001263,1615.097735
sell,0.000155,1710.70712
sell,0.000159,1750.704833
sell,0.000228,1770.0
sell,0.00012145,1800.0
